NS_SA_ID,NS_ETAB_ID,TE_STRUCTURE,CO_DEGRE_SPEC,CO_ANNEE_ETUDES,CO_OPTION,TE_INTITULE,DT_DEBUT,DT_FIN,DT_EXPIRATION,TE_STATUT,NS_PARAM_ID_SA,NS_OBJ_ID_DEGR_SPEC,NS_OBJ_ID_ANNEE_ETUDE,NS_OBJ_ID_SA,NS_PARAM_ID_STATUT
227605,2865,Option de base groupée,1 D2 TQ,1 D2 3 TQ,8120,TECHNIQUES SOCIALES ET D'ANIMATION,2020-01-15,9999-12-31,,En cours,6022,51,109,913,6030
227606,2865,Option de base groupée,1 D3 P,1 D3 5 P,7125,VENDEUR/VENDEUSE,2020-09-01,9999-12-31,,En cours,6022,57,126,892,6030
227608,2361,Option de base groupée,1 D3 TQ,1 D3 5 TQ,3424,TECHNICIEN/TECHNICIENNE EN EQUIPEMENTS THERMIQUES,2020-09-01,9999-12-31,,En cours,6022,58,132,2338,6030
227610,565,Option de base groupée,1 D3 TQ,1 D3 5 TQ,2214,TECHNICIEN/TECHNICIENNE EN ELECTRONIQUE,2020-09-01,2021-08-31,,En dérogation,6022,58,132,687,6036
227612,909,Option de base simple,1 D2 G,1 D2 3 G,2814,LATIN,2020-09-01,2021-08-31,,En dérogation,6023,49,105,1607,6036
227613,909,Option de base simple,1 D2 G,1 D2 4 G,2814,LATIN,2020-09-01,2021-08-31,,En dérogation,6023,49,106,1607,6036
227620,921,Option de base simple,1 D3 G,1 D3 5 G,5201,HISTOIRE,2020-09-01,2021-08-31,,En dérogation,6023,56,121,1455,6036
227622,921,Option de base simple,1 D3 G,1 D3 6 G,5201,HISTOIRE,2020-09-01,2021-08-31,,En dérogation,6023,56,122,1455,6036
227623,936,Option de base groupée,1 DQ,1 DQ 4 P,3520,PEINTRE DECORATEUR/PEINTRE DECORATRICE,2020-09-01,2021-08-31,,En dérogation,6022,8801,8802,3350,6036
227624,936,Option de base groupée,1 D2 TT,1 D2 3 TT,9107,SCIENCES APPLIQUEES,2020-09-01,2021-08-31,,En dérogation,6022,52,112,947,6036
227625,936,Option de base groupée,1 D2 TT,1 D2 4 TT,9107,SCIENCES APPLIQUEES,2020-09-01,2021-08-31,,En dérogation,6022,52,113,947,6036
227627,936,Option de base groupée,1 D3 P,1 D3 5 P,5227,AGENT QUALIFIE/AGENTE QUALIFIEE EN CONFECTION,2020-09-01,2021-08-31,,En dérogation,6022,57,126,851,6036
227628,936,Option de base groupée,1 D3 TT,1 D3 5 TT,6101,ARTS,2020-09-01,2021-08-31,,En dérogation,6022,59,136,860,6036
227630,940,Option de base groupée,1 D2 P,1 D2 3 P,5228,CONFECTION,2020-09-01,2021-08-31,,En dérogation,6022,50,107,852,6036
227632,940,Option de base groupée,1 D2 P,1 D2 4 P,5228,CONFECTION,2020-09-01,2021-08-31,,En dérogation,6022,50,108,852,6036
227637,945,Option de base groupée,1 D3 TQ,1 D3 5 TQ,1308,TECHNICIEN/TECHNICIENNE EN ENVIRONNEMENT,2020-09-01,2021-08-31,,En dérogation,6022,58,132,664,6036
227639,950,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,56,121,1822,6036
227640,950,Option de base simple,1 D3 G,1 D3 6 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,56,122,1822,6036
227642,950,Option de base groupée,1 D3 TQ,1 D3 5 TQ,1308,TECHNICIEN/TECHNICIENNE EN ENVIRONNEMENT,2020-09-01,2021-08-31,,En dérogation,6022,58,132,664,6036
227644,999,Option de base simple,1 D3 G,1 D3 5 G,2664,SCIENCES SOCIALES,2020-09-01,2021-08-31,,En dérogation,6023,56,121,1831,6036
227646,999,Option de base simple,1 D3 G,1 D3 6 G,2664,SCIENCES SOCIALES,2020-09-01,2021-08-31,,En dérogation,6023,56,122,1831,6036
227647,1045,Option de base groupée,1 DQ,1 DQ 4 P,3311,MACON/MACONNE,2020-09-01,2021-08-31,,En dérogation,6022,8801,8802,8742,6036
227649,1045,Option de base simple,1 D3 G,1 D3 5 G,5101,GEOGRAPHIE,2020-09-01,2021-08-31,,En dérogation,6023,56,121,1419,6036
227651,1045,Option de base simple,1 D3 G,1 D3 6 G,5101,GEOGRAPHIE,2020-09-01,2021-08-31,,En dérogation,6023,56,122,1419,6036
227653,1045,Option de base simple,1 D3 G,1 D3 5 G,5201,HISTOIRE,2020-09-01,2021-08-31,,En dérogation,6023,56,121,1455,6036
227655,1045,Option de base simple,1 D3 G,1 D3 6 G,5201,HISTOIRE,2020-09-01,2021-08-31,,En dérogation,6023,56,122,1455,6036
227659,1309,Option de base groupée,1 D2 P,1 D2 3 P,4117,CUISINE ET SALLE,2020-09-01,2021-08-31,,En dérogation,6022,50,107,826,6036
227661,1309,Option de base groupée,1 D2 P,1 D2 4 P,4117,CUISINE ET SALLE,2020-09-01,2021-08-31,,En dérogation,6022,50,108,826,6036
227663,1371,Option de base groupée,1 D2 TQ,1 D2 3 TQ,2301,ELECTROMECANIQUE,2020-09-01,2021-08-31,,En dérogation,6022,51,109,692,6036
227665,1371,Option de base groupée,1 D2 TQ,1 D2 4 TQ,2301,ELECTROMECANIQUE,2020-09-01,2021-08-31,,En dérogation,6022,51,110,692,6036
227667,1606,Option de base groupée,R DQ,R DQ 4 P,3311,MACON/MACONNE,2020-09-01,2021-08-31,,En dérogation,6022,8863,8864,8742,6036
227669,1606,Option de base groupée,1 DQ,1 DQ 4 P,3311,MACON/MACONNE,2020-09-01,2021-08-31,,En dérogation,6022,8801,8802,8742,6036
227676,1787,Option de base simple,1 D3 G,1 D3 5 G,6101,SCIENCES,2020-09-01,2021-08-31,,En dérogation,6023,56,121,2493,6036
227677,1787,Option de base simple,1 D3 G,1 D3 6 G,6101,SCIENCES,2020-09-01,2021-08-31,,En dérogation,6023,56,122,2493,6036
227678,1787,Option de base simple,1 D3 TT,1 D3 5 TT,6101,SCIENCES,2020-09-01,2021-08-31,,En dérogation,6023,59,136,2493,6036
227679,1787,Option de base simple,1 D3 TT,1 D3 6 TT,6101,SCIENCES,2020-09-01,2021-08-31,,En dérogation,6023,59,137,2493,6036
227691,2865,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,49,105,1822,6036
227692,2865,Option de base simple,1 D2 G,1 D2 4 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,49,106,1822,6036
227693,2865,Option de base groupée,1 D2 TT,1 D2 3 TT,8404,SPORT-ETUDES,2020-09-01,2021-08-31,,En dérogation,6022,52,112,938,6036
227694,2865,Option de base groupée,1 D2 TT,1 D2 4 TT,8404,SPORT-ETUDES,2020-09-01,2021-08-31,,En dérogation,6022,52,113,938,6036
227697,2865,Option de base groupée,1 D3 TQ,1 D3 5 TQ,2213,TECHNICIEN/TECHNICIENNE EN INFORMATIQUE,2020-09-01,2021-08-31,,En dérogation,6022,58,132,686,6036
227698,2865,Option de base groupée,1 D3 TQ,1 D3 5 TQ,8405,ANIMATEUR/ANIMATRICE,2020-09-01,2021-08-31,,En dérogation,6022,58,132,939,6036
227704,2998,Option de base groupée,1 D3 TQ,1 D3 5 TQ,7212,TECHNICIEN/TECHNICIENNE DE BUREAU,2020-09-01,2021-08-31,,En dérogation,6022,58,132,897,6036
227710,3007,Option de base groupée,1 D2 P,1 D2 3 P,2315,MECANIQUE POLYVALENTE,2020-09-01,2021-08-31,,En dérogation,6022,50,107,694,6036
227712,3007,Option de base groupée,1 D2 P,1 D2 4 P,2315,MECANIQUE POLYVALENTE,2020-09-01,2021-08-31,,En dérogation,6022,50,108,694,6036
227714,3007,Option de base groupée,1 D3 P,1 D3 5 P,2707,CARROSSIER/CARROSSIERE,2020-09-01,2021-08-31,,En dérogation,6022,57,126,745,6036
227726,3117,Option de base groupée,1 DQ,1 DQ 4 P,3135,MENUISIER/MENUISIERE D'INTERIEUR ET D'EXTERIEUR,2020-09-01,2021-08-31,,En dérogation,6022,8801,8802,3347,6036
227729,3117,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,49,105,1822,6036
227731,3117,Option de base simple,1 D2 G,1 D2 4 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,49,106,1822,6036
227733,3117,Option de base groupée,1 D2 P,1 D2 3 P,3102,BOIS,2020-09-01,2021-08-31,,En dérogation,6022,50,107,770,6036
227735,3117,Option de base groupée,1 D2 P,1 D2 4 P,3102,BOIS,2020-09-01,2021-08-31,,En dérogation,6022,50,108,770,6036
227737,3117,Option de base groupée,1 D2 P,1 D2 3 P,7209,TRAVAUX DE BUREAU,2020-09-01,2021-08-31,,En dérogation,6022,50,107,896,6036
227739,3117,Option de base groupée,1 D2 P,1 D2 4 P,7209,TRAVAUX DE BUREAU,2020-09-01,2021-08-31,,En dérogation,6022,50,108,896,6036
227745,3117,Option de base groupée,1 D3 TT,1 D3 5 TT,9113,INFORMATIQUE,2020-09-01,2021-08-31,,En dérogation,6022,59,136,950,6036
227747,3117,Option de base groupée,1 D3 TT,1 D3 6 TT,9113,INFORMATIQUE,2020-09-01,2021-08-31,,En dérogation,6022,59,137,950,6036
227751,1595,Option de base groupée,R DQ,R DQ 4 P,4131,RESTAURATEUR/RESTAURATRICE,2020-09-01,9999-12-31,,En cours,6022,8863,8864,8872,6030
227752,1635,Option de base groupée,1 D2 P,1 D2 3 P,2105,ELECTRICITE,2020-01-15,9999-12-31,,En cours,6022,50,107,681,6030
227753,1635,Option de base groupée,1 D2 P,1 D2 4 P,2105,ELECTRICITE,2020-09-01,9999-12-31,,En cours,6022,50,108,681,6030
227754,1635,Option de base groupée,1 D2 TT,1 D2 3 TT,9113,INFORMATIQUE,2020-09-01,9999-12-31,,En cours,6022,52,112,950,6030
227755,1635,Option de base groupée,1 D2 TT,1 D2 4 TT,9113,INFORMATIQUE,2020-09-01,9999-12-31,,En cours,6022,52,113,950,6030
227761,3107,Option de base groupée,1 D3 TT,1 D3 5 TT,6101,ARTS,2020-09-01,9999-12-31,,En cours,6022,59,136,860,6030
227762,3107,Option de base groupée,1 D3 TT,1 D3 6 TT,6101,ARTS,2020-09-01,9999-12-31,,En cours,6022,59,137,860,6030
227765,3226,Option de base groupée,1 D3 TQ,1 D3 5 TQ,7212,TECHNICIEN/TECHNICIENNE DE BUREAU,2020-09-01,9999-12-31,,En cours,6022,58,132,897,6030
227782,95265,Option de base groupée,R DQ,R DQ 4 P,3311,MACON/MACONNE,2020-09-01,9999-12-31,,En cours,6022,8863,8864,8742,6030
227783,95265,Option de base groupée,1 DQ,1 DQ 4 P,3311,MACON/MACONNE,2020-09-01,9999-12-31,,En cours,6022,8801,8802,8742,6030
227784,95265,Option de base groupée,1 D2 P,1 D2 3 P,4203,BOUCHERIE-CHARCUTERIE,2020-01-15,9999-12-31,,En cours,6022,50,107,838,6030
227785,95265,Option de base groupée,1 D2 P,1 D2 4 P,4203,BOUCHERIE-CHARCUTERIE,2020-01-15,9999-12-31,,En cours,6022,50,108,838,6030
227786,95265,Option de base groupée,1 D3 P,1 D3 5 P,2625,METALLIER SOUDEUR/METALLIERE SOUDEUSE,2020-01-15,9999-12-31,,En cours,6022,57,126,730,6030
227787,645,Option de base groupée,1 DQ,1 DQ 4 P,2115,INSTALLATEUR ELECTRICIEN/INSTALLATRICE ELECTRICIENNE,2020-01-15,2021-08-31,,En cours,6022,8801,8802,8867,6030
227789,616,Option de base groupée,1 DQ,1 DQ 4 P,3135,MENUISIER/MENUISIERE D'INTERIEUR ET D'EXTERIEUR,2020-01-15,9999-12-31,,En cours,6022,8801,8802,3347,6030
227791,1801,Option de base groupée,1 DQ,1 DQ 4 P,3135,MENUISIER/MENUISIERE D'INTERIEUR ET D'EXTERIEUR,2020-09-01,9999-12-31,,En cours,6022,8801,8802,3347,6030
227794,2805,Option de base groupée,1 D3 TQ,1 D3 5 TQ,2709,TECHNICIEN/TECHNICIENNE PLASTURGISTE,2020-09-01,2021-08-31,,En cours,6022,58,132,746,6030
227795,2826,Option de base groupée,1 DQ,1 DQ 4 P,2334,MECANICIEN/MECANICIENNE D'ENTRETIEN AUTOMOBILE,2020-01-15,9999-12-31,,En cours,6022,8801,8802,8870,6030
227800,642,Option de base groupée,1 D2 P,1 D2 4 P,7209,TRAVAUX DE BUREAU,2020-01-15,9999-12-31,,En cours,6022,50,108,896,6030
227801,642,Option de base groupée,1 D2 P,1 D2 3 P,7209,TRAVAUX DE BUREAU,2020-01-15,9999-12-31,,En cours,6022,50,107,896,6030
227803,2826,Option de base groupée,R D3 P,R D3 5 P,1403,AGENT QUALIFIE/AGENTE QUALIFIEE DANS LES METIERS DU CHEVAL,2020-01-15,9999-12-31,,En cours,6022,60,138,670,6030
227824,142,Option de base groupée,1 DQ,1 DQ 4 P,3135,MENUISIER/MENUISIERE D'INTERIEUR ET D'EXTERIEUR,2020-01-15,9999-12-31,,En cours,6022,8801,8802,3347,6030
227825,152,Option de base groupée,R DQ,R DQ 4 P,8328,COIFFEUR/COIFFEUSE,2020-01-15,9999-12-31,,En cours,6022,8863,8864,8874,6030
227829,421,Option de base simple,1 D3 G,1 D3 6 G,2814,LATIN,2020-01-15,2021-08-31,,En cours,6023,56,122,1607,6030
227833,622,Option de base groupée,1 DQ,1 DQ 4 P,3311,MACON/MACONNE,2020-01-15,9999-12-31,,En cours,6022,8801,8802,8742,6030
227838,926,Option de base groupée,1 D3 P,1 D3 5 P,6116,ASSISTANT/ASSISTANTE AUX METIERS DE LA PUBLICITE,2020-01-15,9999-12-31,,En cours,6022,57,126,867,6030
227841,983,Option de base groupée,R D3 P,R D3 5 P,2707,CARROSSIER/CARROSSIERE,2020-01-15,9999-12-31,,En cours,6022,60,138,745,6030
227842,1229,Option de base groupée,1 D2 P,1 D2 4 P,1202,HORTICULTURE ET MAINTENANCE DE MATERIEL,2020-01-15,9999-12-31,,En cours,6022,50,108,654,6030
227843,1229,Option de base groupée,1 D2 P,1 D2 3 P,1202,HORTICULTURE ET MAINTENANCE DE MATERIEL,2020-01-15,9999-12-31,,En cours,6022,50,107,654,6030
227844,1337,Option de base groupée,1 D2 TQ,1 D2 3 TQ,2301,ELECTROMECANIQUE,2020-09-01,9999-12-31,,En cours,6022,51,109,692,6030
227845,1337,Option de base groupée,1 D2 TQ,1 D2 4 TQ,2301,ELECTROMECANIQUE,2020-09-01,9999-12-31,,En cours,6022,51,110,692,6030
227847,1337,Option de base groupée,1 D3 TT,1 D3 6 TT,8107,SCIENCES SOCIALES ET EDUCATIVES,2020-09-01,9999-12-31,,En cours,6022,59,137,908,6030
227852,1469,Option de base groupée,1 D3 P,1 D3 5 P,4128,CUISINIER/CUISINIERE DE COLLECTIVITE,2020-01-15,9999-12-31,,En cours,6022,57,126,837,6030
227853,1469,Option de base groupée,1 D3 TQ,1 D3 5 TQ,7124,TECHNICIEN/TECHNICIENNE EN COMPTABILITE,2020-01-15,9999-12-31,,En cours,6022,58,132,891,6030
227858,1779,Option de base groupée,1 DQ,1 DQ 4 P,3311,MACON/MACONNE,2020-01-15,9999-12-31,,En cours,6022,8801,8802,8742,6030
227859,1780,Option de base groupée,1 D2 TT,1 D2 3 TT,6101,ARTS,2020-01-15,9999-12-31,,En cours,6022,52,112,860,6030
227860,1780,Option de base groupée,1 D2 TT,1 D2 4 TT,6101,ARTS,2020-01-15,9999-12-31,,En cours,6022,52,113,860,6030
227861,1780,Option de base groupée,1 D3 P,1 D3 5 P,8123,AIDE FAMILIAL/AIDE FAMILIALE,2020-01-15,2021-08-31,,En cours,6022,57,126,916,6030
227862,1780,Option de base groupée,1 D3 TT,1 D3 5 TT,8404,SPORT-ETUDES,2020-01-15,9999-12-31,,En cours,6022,59,136,938,6030
227863,1901,Option de base groupée,1 D2 P,1 D2 3 P,3416,EQUIPEMENT DU BATIMENT,2020-09-01,9999-12-31,,En cours,6022,50,107,806,6030
227864,1901,Option de base groupée,1 D2 P,1 D2 4 P,3416,EQUIPEMENT DU BATIMENT,2020-09-01,9999-12-31,,En cours,6022,50,108,806,6030
227865,1901,Option de base groupée,1 DQ,1 DQ 4 P,3311,MACON/MACONNE,2020-01-15,9999-12-31,,En cours,6022,8801,8802,8742,6030
227866,1901,Option de base groupée,R DQ,R DQ 4 P,3311,MACON/MACONNE,2020-01-15,9999-12-31,,En cours,6022,8863,8864,8742,6030
227872,1902,Option de base groupée,1 DQ,1 DQ 4 P,4131,RESTAURATEUR/RESTAURATRICE,2020-01-15,9999-12-31,,En cours,6022,8801,8802,8872,6030
227873,1995,Option de base simple,1 D2 G,1 D2 4 G,2664,SCIENCES SOCIALES,2020-01-15,9999-12-31,,En cours,6023,49,106,1831,6030
227874,1995,Option de base simple,1 D2 G,1 D2 3 G,2664,SCIENCES SOCIALES,2020-01-15,9999-12-31,,En cours,6023,49,105,1831,6030
227876,2009,Option de base groupée,1 D2 TQ,1 D2 3 TQ,2505,MECANIQUE AUTOMOBILE,2020-09-01,9999-12-31,,En cours,6022,51,109,712,6030
227877,2009,Option de base groupée,1 D2 TQ,1 D2 4 TQ,2505,MECANIQUE AUTOMOBILE,2020-09-01,9999-12-31,,En cours,6022,51,110,712,6030
227881,2128,Option de base groupée,1 D3 TQ,1 D3 5 TQ,3223,TECHNICIEN/TECHNICIENNE EN CONSTRUCTION ET TRAVAUX PUBLICS,2020-09-01,9999-12-31,,En cours,6022,58,132,792,6030
227882,2128,Option de base groupée,1 D3 TQ,1 D3 6 TQ,3223,TECHNICIEN/TECHNICIENNE EN CONSTRUCTION ET TRAVAUX PUBLICS,2020-09-01,9999-12-31,,En cours,6022,58,134,792,6030
227883,2128,Option de base groupée,1 DQ,1 DQ 4 TQ,2528,MECANICIEN POLYVALENT AUTOMOBILE/MECANICIENNE POLYVALENTE AUTOMOBILE,2020-01-15,9999-12-31,,En cours,6022,8801,8862,8869,6030
227884,2133,Option de base groupée,1 DQ,1 DQ 4 P,4131,RESTAURATEUR/RESTAURATRICE,2020-01-15,9999-12-31,,En cours,6022,8801,8802,8872,6030
227885,2215,Option de base groupée,1 D3 P,1 D3 5 P,6116,ASSISTANT/ASSISTANTE AUX METIERS DE LA PUBLICITE,2020-01-15,9999-12-31,,En cours,6022,57,126,867,6030
227890,2339,Option de base groupée,1 D3 TQ,1 D3 6 TQ,3223,TECHNICIEN/TECHNICIENNE EN CONSTRUCTION ET TRAVAUX PUBLICS,2020-09-01,9999-12-31,,En cours,6022,58,134,792,6030
227891,2339,Option de base groupée,1 D2 TT,1 D2 3 TT,9113,INFORMATIQUE,2020-01-15,9999-12-31,,En cours,6022,52,112,950,6030
227892,2339,Option de base groupée,1 D2 TT,1 D2 4 TT,9113,INFORMATIQUE,2020-01-15,9999-12-31,,En cours,6022,52,113,950,6030
227894,2355,Option de base groupée,1 D2 TQ,1 D2 4 TQ,6111,TECHNIQUES ARTISTIQUES,2020-01-15,2021-08-31,,En cours,6022,51,110,863,6030
227896,2419,Option de base groupée,1 D2 P,1 D2 3 P,3102,BOIS,2020-01-15,9999-12-31,,En cours,6022,50,107,770,6030
227897,2419,Option de base groupée,1 D2 P,1 D2 4 P,3102,BOIS,2020-01-15,9999-12-31,,En cours,6022,50,108,770,6030
227904,1525,Option de base groupée,1 D2 TQ,1 D2 3 TQ,7406,SECRETARIAT-TOURISME,2020-09-01,2021-08-31,,En dérogation,6022,51,109,901,6036
227906,1525,Option de base groupée,1 D2 TQ,1 D2 4 TQ,7406,SECRETARIAT-TOURISME,2020-09-01,2021-08-31,,En dérogation,6022,51,110,901,6036
227909,1525,Option de base groupée,1 D3 TT,1 D3 5 TT,9113,INFORMATIQUE,2020-09-01,2021-08-31,,En dérogation,6022,59,136,950,6036
227911,1525,Option de base groupée,1 D3 TT,1 D3 6 TT,9113,INFORMATIQUE,2020-09-01,2021-08-31,,En dérogation,6022,59,137,950,6036
227913,1595,Option de base groupée,1 D3 P,1 D3 5 P,2325,MECANICIEN/MECANICIENNE D'ENTRETIEN,2020-09-01,2021-08-31,,En dérogation,6022,57,126,699,6036
227915,1635,Option de base groupée,1 D3 TQ,1 D3 5 TQ,2213,TECHNICIEN/TECHNICIENNE EN INFORMATIQUE,2020-09-01,2021-08-31,,En dérogation,6022,58,132,686,6036
227916,1781,Option de base groupée,1 D2 TQ,1 D2 3 TQ,3106,INDUSTRIE DU BOIS,2020-09-01,2021-08-31,,En dérogation,6022,51,109,771,6036
227917,1781,Option de base groupée,1 D2 TQ,1 D2 4 TQ,3106,INDUSTRIE DU BOIS,2020-09-01,2021-08-31,,En dérogation,6022,51,110,771,6036
227920,2865,Option de base groupée,1 D2 P,1 D2 3 P,7118,VENTE,2020-09-01,2021-08-31,,En dérogation,6022,50,107,889,6036
227921,2865,Option de base groupée,1 D2 P,1 D2 4 P,7118,VENTE,2020-09-01,2021-08-31,,En dérogation,6022,50,108,889,6036
227924,2865,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,56,121,1822,6036
227925,2865,Option de base simple,1 D3 G,1 D3 6 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,56,122,1822,6036
227930,3226,Option de base groupée,1 D3 TQ,1 D3 5 TQ,2409,ELECTRICIEN AUTOMATICIEN/ELECTRICIENNE AUTOMATICIENNE,2020-09-01,2021-08-31,,En dérogation,6022,58,132,706,6036
227932,95264,Option de base simple,1 D2 G,1 D2 3 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,49,105,1822,6036
227934,95264,Option de base simple,1 D2 G,1 D2 4 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,49,106,1822,6036
227936,95264,Option de base simple,1 D3 G,1 D3 5 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,56,121,1822,6036
227938,95264,Option de base simple,1 D3 G,1 D3 6 G,2652,SCIENCES ECONOMIQUES,2020-09-01,2021-08-31,,En dérogation,6023,56,122,1822,6036
227939,95264,Option de base groupée,1 D3 P,1 D3 5 P,9312,OPERATEUR/OPERATRICE DE PRODUCTION DES ENTREPRISES AGROALIMENTAIRES,2020-09-01,2021-08-31,,En dérogation,6022,57,126,959,6036
227941,95264,Option de base groupée,1 D3 TQ,1 D3 5 TQ,9310,TECHNICIEN/TECHNICIENNE DES INDUSTRIES AGROALIMENTAIRES,2020-09-01,2021-08-31,,En dérogation,6022,58,132,958,6036
227943,95265,Option de base groupée,1 D2 P,1 D2 3 P,2105,ELECTRICITE,2020-09-01,2021-08-31,,En dérogation,6022,50,107,681,6036
227945,95265,Option de base groupée,1 D2 P,1 D2 4 P,2105,ELECTRICITE,2020-09-01,2021-08-31,,En dérogation,6022,50,108,681,6036
227947,95265,Option de base groupée,1 D2 TQ,1 D2 3 TQ,4111,RESTAURATION,2020-09-01,2021-08-31,,En dérogation,6022,51,109,824,6036
227948,95265,Option de base groupée,1 D2 TQ,1 D2 4 TQ,4111,RESTAURATION,2020-09-01,2021-08-31,,En dérogation,6022,51,110,824,6036
227975,1994,Option de base simple,1 D3 G,1 D3 5 G,5101,GEOGRAPHIE,2020-09-01,9999-12-31,,En cours,6023,56,121,1419,6030
228000,1250,Option de base groupée,1 D2 P,1 D2 3 P,4301,BOULANGERIE-PATISSERIE,2020-09-01,2021-09-30,2021-09-30,En création,6022,50,107,841,6043
228011,1411,Option de base groupée,1 D3 TQ,1 D3 5 TQ,9208,OPTIQUE,2020-09-01,2021-09-30,2021-09-30,En création,6022,58,132,952,6043
228038,1781,Option de base groupée,1 D3 TQ,1 D3 5 TQ,3122,TECHNICIEN/TECHNICIENNE DES INDUSTRIES DU BOIS,2020-09-01,2021-09-30,2021-09-30,En création,6022,58,132,776,6043
228046,3226,Option de base groupée,R D2 P,R D2 3 P,4117,CUISINE ET SALLE,2020-09-01,2021-09-30,2021-09-30,En création,6022,53,115,826,6043
228049,667,Option de base groupée,1 D3 TQ,1 D3 7 TQ,8408,ASSISTANT/ASSISTANTE AUX METIERS DE LA PREVENTION ET DE LA SECURITE,2020-09-01,2021-09-30,2021-09-30,En création,6022,58,135,2318,6043
228056,95264,Option de base groupée,1 D2 TT,1 D2 4 TT,8401,EDUCATION PHYSIQUE,2020-09-01,2021-08-31,,En dérogation,6022,52,113,937,6036
228057,95265,Option de base groupée,R D2 P,R D2 4 P,4203,BOUCHERIE-CHARCUTERIE,2020-01-15,9999-12-31,,En cours,6022,53,116,838,6030
228058,95265,Option de base groupée,R D2 P,R D2 3 P,4203,BOUCHERIE-CHARCUTERIE,2020-01-15,9999-12-31,,En cours,6022,53,115,838,6030
228077,543,Option de base groupée,1 D3 TQ,1 D3 7 TQ,8408,ASSISTANT/ASSISTANTE AUX METIERS DE LA PREVENTION ET DE LA SECURITE,2020-09-01,2021-09-30,2021-09-30,En création,6022,58,135,2318,6043
228082,780,Option de base groupée,R DQ,R DQ 4 P,8328,COIFFEUR/COIFFEUSE,2020-09-01,9999-12-31,,En cours,6022,8863,8864,8874,6030
228083,780,Option de base groupée,R DQ,R DQ 5 P,8328,COIFFEUR/COIFFEUSE,2020-09-01,9999-12-31,,En cours,6022,8863,9607,8874,6030
228086,780,Option de base groupée,R D2 P,R D2 3 P,4203,BOUCHERIE-CHARCUTERIE,2020-09-01,2021-09-30,2021-09-30,En création,6022,53,115,838,6043
228090,780,Option de base groupée,R D3 P,R D3 5 P,4205,BOUCHER-CHARCUTIER/BOUCHERE-CHARCUTIERE,2020-09-01,2021-09-30,2021-09-30,En création,6022,60,138,839,6043
228102,1206,Option de base groupée,R D2 P,R D2 4 P,3303,CONSTRUCTION-GROS OEUVRE,2019-01-15,9999-12-31,,En cours,6022,53,116,800,6030
228122,1432,Option de base groupée,R D2 P,R D2 3 P,8108,SERVICES SOCIAUX,2020-09-01,9999-12-31,,En cours,6022,53,115,909,6030
228124,1432,Option de base groupée,R D3 P,R D3 5 P,8123,AIDE FAMILIAL/AIDE FAMILIALE,2020-09-01,9999-12-31,,En cours,6022,60,138,916,6030
228141,1711,Option de base groupée,R D3 P,R D3 7B P,1213,COMPLEMENT EN ART FLORAL,2020-09-01,9999-12-31,,En cours,6022,60,140,660,6030
228236,2895,Option de base groupée,R D2 P,R D2 3 P,1202,HORTICULTURE ET MAINTENANCE DE MATERIEL,2020-09-01,2021-08-31,,En cours,6022,53,115,654,6030
228237,2895,Option de base groupée,R D2 P,R D2 3 P,1404,EQUITATION,2020-09-01,9999-12-31,,En cours,6022,53,115,671,6030
228242,2895,Option de base groupée,R D3 P,R D3 7B P,7130,GESTIONNAIRE DE TRES PETITES ENTREPRISES,2020-09-01,9999-12-31,,En cours,6022,60,140,894,6030
228244,2895,Option de base groupée,R D3 P,R D3 5 P,1208,OUVRIER QUALIFIE/OUVRIERE QUALIFIEE EN HORTICULTURE,2020-09-01,9999-12-31,,En cours,6022,60,138,657,6030
228245,2895,Option de base groupée,R D3 P,R D3 7B P,1211,COMPLEMENT EN PRODUCTIONS HORTICOLES ET DECORATION FLORALE,2020-09-01,2021-08-31,,En cours,6022,60,140,659,6030
228253,2895,Option de base groupée,R D3 P,R D3 6 P,1403,AGENT QUALIFIE/AGENTE QUALIFIEE DANS LES METIERS DU CHEVAL,2020-09-01,9999-12-31,,En cours,6022,60,139,670,6030
228265,3008,Option de base groupée,R D3 P,R D3 7B P,4120,SOMMELIER/SOMMELIERE,2020-09-01,9999-12-31,,En cours,6022,60,140,829,6030
