HAND_ID,NS_ETAB_ID,CO_ETUDE_ID,TE_LM,CO_VALEUR,DT_DEBUT,DT_FIN,SW_LM_1,SW_LM_2,SW_LM_3,SW_LM_1_OBG,SW_LM_2_OBG,SW_LM_3_OBG
27619,5381,GT32 ,Italien,IT,2017-09-01,2017-09-30,N,O,O,N,N,N
27620,5381,GT32 ,Italien,IT,2017-10-01,2018-08-31,N,O,O,N,N,N
27621,5381,GT32 ,Italien,IT,2018-09-01,2018-09-30,N,O,O,N,N,N
27622,5381,GT32 ,Italien,IT,2018-10-01,2019-08-31,N,O,O,N,N,N
27623,5381,GT32 ,Italien,IT,2019-09-01,2019-09-30,N,O,O,N,N,N
27624,5381,GT32 ,Italien,IT,2019-10-01,9999-12-31,N,O,O,N,N,N
27625,5381,GT32 ,Néerlandais,NL,2014-09-01,9999-12-31,O,O,O,N,N,N
27626,5381,GT33L,Allemand,DE,2014-09-01,2016-08-31,O,O,O,N,N,N
27627,5381,GT33L,Allemand,DE,2016-09-01,2017-08-31,N,O,O,N,N,N
27628,5381,GT33L,Allemand,DE,2017-09-01,2017-09-30,O,O,O,N,N,N
27629,5381,GT33L,Allemand,DE,2017-10-01,2018-08-31,O,O,O,N,N,N
27630,5381,GT33L,Allemand,DE,2018-09-01,2018-09-30,O,O,O,N,N,N
27631,5381,GT33L,Allemand,DE,2018-10-01,2019-08-31,O,O,O,N,N,N
27632,5381,GT33L,Allemand,DE,2019-09-01,2019-09-30,O,O,O,N,N,N
27633,5381,GT33L,Allemand,DE,2019-10-01,2021-08-31,O,O,O,N,N,N
27634,5381,GT33L,Allemand,DE,2021-09-01,2021-09-30,O,O,O,N,N,N
27635,5381,GT33L,Allemand,DE,2021-10-01,9999-12-31,O,O,O,N,N,N
27636,5381,GT33L,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
27637,5381,GT33L,Arabe,AR,2016-09-01,2016-09-30,N,N,O,N,N,N
27638,5381,GT33L,Arabe,AR,2016-10-01,2017-08-31,N,N,O,N,N,N
27639,5381,GT33L,Arabe,AR,2017-09-01,2017-09-30,N,N,O,N,N,N
27640,5381,GT33L,Arabe,AR,2017-10-01,2018-08-31,N,N,O,N,N,N
27641,5381,GT33L,Arabe,AR,2018-09-01,2018-09-30,N,N,O,N,N,N
27642,5381,GT33L,Arabe,AR,2018-10-01,2019-08-31,N,N,O,N,N,N
27643,5381,GT33L,Arabe,AR,2019-09-01,2019-09-30,N,N,O,N,N,N
27644,5381,GT33L,Arabe,AR,2019-10-01,2020-08-31,N,N,O,N,N,N
27645,5381,GT33L,Arabe,AR,2020-09-01,2020-09-30,N,N,O,N,N,N
27646,5381,GT33L,Arabe,AR,2020-10-01,2021-08-31,N,N,O,N,N,N
27647,5381,GT33L,Arabe,AR,2021-09-01,2021-09-30,N,N,O,N,N,N
27648,5381,GT33L,Arabe,AR,2021-10-01,9999-12-31,N,N,O,N,N,N
27649,5381,GT33L,Chinois,CH,2016-09-01,2016-09-30,N,N,O,N,N,N
27650,5381,GT33L,Chinois,CH,2016-10-01,2017-08-31,N,N,O,N,N,N
27651,5381,GT33L,Chinois,CH,2017-09-01,2017-09-30,N,N,O,N,N,N
27652,5381,GT33L,Chinois,CH,2017-10-01,2018-08-31,N,N,O,N,N,N
27653,5381,GT33L,Chinois,CH,2018-09-01,2018-09-30,N,N,O,N,N,N
27654,5381,GT33L,Chinois,CH,2018-10-01,2019-08-31,N,N,O,N,N,N
27655,5381,GT33L,Chinois,CH,2019-09-01,2019-09-30,N,N,O,N,N,N
27656,5381,GT33L,Chinois,CH,2019-10-01,2020-08-31,N,N,O,N,N,N
27657,5381,GT33L,Chinois,CH,2020-09-01,2020-09-30,N,N,O,N,N,N
27658,5381,GT33L,Chinois,CH,2020-10-01,2021-08-31,N,N,O,N,N,N
27659,5381,GT33L,Chinois,CH,2021-09-01,2021-09-30,N,N,O,N,N,N
27660,5381,GT33L,Chinois,CH,2021-10-01,9999-12-31,N,N,O,N,N,N
27661,5381,GT33L,Espagnol,ES,2014-09-01,9999-12-31,N,O,O,N,N,N
27662,5381,GT33L,Italien,IT,2015-09-01,2016-08-31,N,N,O,N,N,N
27663,5381,GT33L,Italien,IT,2016-09-01,2016-09-30,N,O,O,N,N,N
27664,5381,GT33L,Italien,IT,2016-10-01,2017-08-31,N,O,O,N,N,N
27665,5381,GT33L,Italien,IT,2017-09-01,2017-09-30,N,O,O,N,N,N
27666,5381,GT33L,Italien,IT,2017-10-01,2018-08-31,N,O,O,N,N,N
27667,5381,GT33L,Italien,IT,2018-09-01,2018-09-30,N,O,O,N,N,N
27668,5381,GT33L,Italien,IT,2018-10-01,2019-08-31,N,O,O,N,N,N
27669,5381,GT33L,Italien,IT,2019-09-01,2019-09-30,N,O,O,N,N,N
27670,5381,GT33L,Italien,IT,2019-10-01,9999-12-31,N,O,O,N,N,N
27671,5381,GT33L,Néerlandais,NL,2014-09-01,9999-12-31,O,O,O,N,N,N
27672,5381,GT33M,Allemand,DE,2014-09-01,2016-08-31,O,O,O,N,N,N
27673,5381,GT33M,Allemand,DE,2016-09-01,2017-08-31,N,O,O,N,N,N
27674,5381,GT33M,Allemand,DE,2017-09-01,2017-09-30,O,O,O,N,N,N
27675,5381,GT33M,Allemand,DE,2017-10-01,2018-08-31,O,O,O,N,N,N
27676,5381,GT33M,Allemand,DE,2018-09-01,2018-09-30,O,O,O,N,N,N
27677,5381,GT33M,Allemand,DE,2018-10-01,2019-08-31,O,O,O,N,N,N
27678,5381,GT33M,Allemand,DE,2019-09-01,2019-09-30,O,O,O,N,N,N
27679,5381,GT33M,Allemand,DE,2019-10-01,2021-08-31,O,O,O,N,N,N
27680,5381,GT33M,Allemand,DE,2021-09-01,2021-09-30,O,O,O,N,N,N
27681,5381,GT33M,Allemand,DE,2021-10-01,9999-12-31,O,O,O,N,N,N
27682,5381,GT33M,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
27683,5381,GT33M,Arabe,AR,2016-09-01,2016-09-30,N,N,O,N,N,N
27684,5381,GT33M,Arabe,AR,2016-10-01,2017-08-31,N,N,O,N,N,N
27685,5381,GT33M,Arabe,AR,2017-09-01,2017-09-30,N,N,O,N,N,N
27686,5381,GT33M,Arabe,AR,2017-10-01,2018-08-31,N,N,O,N,N,N
27687,5381,GT33M,Arabe,AR,2018-09-01,2018-09-30,N,N,O,N,N,N
27688,5381,GT33M,Arabe,AR,2018-10-01,2019-08-31,N,N,O,N,N,N
27689,5381,GT33M,Arabe,AR,2019-09-01,2019-09-30,N,N,O,N,N,N
27690,5381,GT33M,Arabe,AR,2019-10-01,2020-08-31,N,N,O,N,N,N
27691,5381,GT33M,Arabe,AR,2020-09-01,2020-09-30,N,N,O,N,N,N
27692,5381,GT33M,Arabe,AR,2020-10-01,2021-08-31,N,N,O,N,N,N
27693,5381,GT33M,Arabe,AR,2021-09-01,2021-09-30,N,N,O,N,N,N
27694,5381,GT33M,Arabe,AR,2021-10-01,9999-12-31,N,N,O,N,N,N
27695,5381,GT33M,Chinois,CH,2016-09-01,2016-09-30,N,N,O,N,N,N
27696,5381,GT33M,Chinois,CH,2016-10-01,2017-08-31,N,N,O,N,N,N
27697,5381,GT33M,Chinois,CH,2017-09-01,2017-09-30,N,N,O,N,N,N
27698,5381,GT33M,Chinois,CH,2017-10-01,2018-08-31,N,N,O,N,N,N
27699,5381,GT33M,Chinois,CH,2018-09-01,2018-09-30,N,N,O,N,N,N
27700,5381,GT33M,Chinois,CH,2018-10-01,2019-08-31,N,N,O,N,N,N
27701,5381,GT33M,Chinois,CH,2019-09-01,2019-09-30,N,N,O,N,N,N
27702,5381,GT33M,Chinois,CH,2019-10-01,2020-08-31,N,N,O,N,N,N
27703,5381,GT33M,Chinois,CH,2020-09-01,2020-09-30,N,N,O,N,N,N
27704,5381,GT33M,Chinois,CH,2020-10-01,2021-08-31,N,N,O,N,N,N
27705,5381,GT33M,Chinois,CH,2021-09-01,2021-09-30,N,N,O,N,N,N
27706,5381,GT33M,Chinois,CH,2021-10-01,9999-12-31,N,N,O,N,N,N
27707,5381,GT33M,Espagnol,ES,2014-09-01,9999-12-31,N,O,O,N,N,N
27708,5381,GT33M,Italien,IT,2015-09-01,2016-08-31,N,N,O,N,N,N
27709,5381,GT33M,Italien,IT,2016-09-01,2016-09-30,N,O,O,N,N,N
27710,5381,GT33M,Italien,IT,2016-10-01,2017-08-31,N,O,O,N,N,N
27711,5381,GT33M,Italien,IT,2017-09-01,2017-09-30,N,O,O,N,N,N
27712,5381,GT33M,Italien,IT,2017-10-01,2018-08-31,N,O,O,N,N,N
27713,5381,GT33M,Italien,IT,2018-09-01,2018-09-30,N,O,O,N,N,N
27714,5381,GT33M,Italien,IT,2018-10-01,2019-08-31,N,O,O,N,N,N
27715,5381,GT33M,Italien,IT,2019-09-01,2019-09-30,N,O,O,N,N,N
27716,5381,GT33M,Italien,IT,2019-10-01,9999-12-31,N,O,O,N,N,N
27717,5381,GT33M,Néerlandais,NL,2014-09-01,9999-12-31,O,O,O,N,N,N
27718,5381,GT33S,Allemand,DE,2014-09-01,2016-08-31,O,O,O,N,N,N
27719,5381,GT33S,Allemand,DE,2016-09-01,2017-08-31,N,O,O,N,N,N
27720,5381,GT33S,Allemand,DE,2017-09-01,2017-09-30,O,O,O,N,N,N
27721,5381,GT33S,Allemand,DE,2017-10-01,2018-08-31,O,O,O,N,N,N
27722,5381,GT33S,Allemand,DE,2018-09-01,2018-09-30,O,O,O,N,N,N
27723,5381,GT33S,Allemand,DE,2018-10-01,2019-08-31,O,O,O,N,N,N
27724,5381,GT33S,Allemand,DE,2019-09-01,2019-09-30,O,O,O,N,N,N
27725,5381,GT33S,Allemand,DE,2019-10-01,2021-08-31,O,O,O,N,N,N
27726,5381,GT33S,Allemand,DE,2021-09-01,2021-09-30,O,O,O,N,N,N
27727,5381,GT33S,Allemand,DE,2021-10-01,9999-12-31,O,O,O,N,N,N
27728,5381,GT33S,Anglais,EN,2014-09-01,9999-12-31,O,O,N,N,N,N
27729,5381,GT33S,Arabe,AR,2016-09-01,2016-09-30,N,N,O,N,N,N
27730,5381,GT33S,Arabe,AR,2016-10-01,2017-08-31,N,N,O,N,N,N
27731,5381,GT33S,Arabe,AR,2017-09-01,2017-09-30,N,N,O,N,N,N
27732,5381,GT33S,Arabe,AR,2017-10-01,2018-08-31,N,N,O,N,N,N
27733,5381,GT33S,Arabe,AR,2018-09-01,2018-09-30,N,N,O,N,N,N
27734,5381,GT33S,Arabe,AR,2018-10-01,2019-08-31,N,N,O,N,N,N
27735,5381,GT33S,Arabe,AR,2019-09-01,2019-09-30,N,N,O,N,N,N
27736,5381,GT33S,Arabe,AR,2019-10-01,2020-08-31,N,N,O,N,N,N
27737,5381,GT33S,Arabe,AR,2020-09-01,2020-09-30,N,N,O,N,N,N
27738,5381,GT33S,Arabe,AR,2020-10-01,2021-08-31,N,N,O,N,N,N
27739,5381,GT33S,Arabe,AR,2021-09-01,2021-09-30,N,N,O,N,N,N
27740,5381,GT33S,Arabe,AR,2021-10-01,9999-12-31,N,N,O,N,N,N
27741,5381,GT33S,Chinois,CH,2016-09-01,2016-09-30,N,N,O,N,N,N
27742,5381,GT33S,Chinois,CH,2016-10-01,2017-08-31,N,N,O,N,N,N
27743,5381,GT33S,Chinois,CH,2017-09-01,2017-09-30,N,N,O,N,N,N
27744,5381,GT33S,Chinois,CH,2017-10-01,2018-08-31,N,N,O,N,N,N
27745,5381,GT33S,Chinois,CH,2018-09-01,2018-09-30,N,N,O,N,N,N
27746,5381,GT33S,Chinois,CH,2018-10-01,2019-08-31,N,N,O,N,N,N
27747,5381,GT33S,Chinois,CH,2019-09-01,2019-09-30,N,N,O,N,N,N
27748,5381,GT33S,Chinois,CH,2019-10-01,2020-08-31,N,N,O,N,N,N
27749,5381,GT33S,Chinois,CH,2020-09-01,2020-09-30,N,N,O,N,N,N
27750,5381,GT33S,Chinois,CH,2020-10-01,2021-08-31,N,N,O,N,N,N
27751,5381,GT33S,Chinois,CH,2021-09-01,2021-09-30,N,N,O,N,N,N
27752,5381,GT33S,Chinois,CH,2021-10-01,9999-12-31,N,N,O,N,N,N
27753,5381,GT33S,Espagnol,ES,2014-09-01,9999-12-31,N,O,O,N,N,N
27754,5381,GT33S,Italien,IT,2015-09-01,2016-08-31,N,N,O,N,N,N
27755,5381,GT33S,Italien,IT,2016-09-01,2016-09-30,N,O,O,N,N,N
27756,5381,GT33S,Italien,IT,2016-10-01,2017-08-31,N,O,O,N,N,N
27757,5381,GT33S,Italien,IT,2017-09-01,2017-09-30,N,O,O,N,N,N
27758,5381,GT33S,Italien,IT,2017-10-01,2018-08-31,N,O,O,N,N,N
27759,5381,GT33S,Italien,IT,2018-09-01,2018-09-30,N,O,O,N,N,N
27760,5381,GT33S,Italien,IT,2018-10-01,2019-08-31,N,O,O,N,N,N
27761,5381,GT33S,Italien,IT,2019-09-01,2019-09-30,N,O,O,N,N,N
27762,5381,GT33S,Italien,IT,2019-10-01,9999-12-31,N,O,O,N,N,N
27763,5381,GT33S,Néerlandais,NL,2014-09-01,9999-12-31,O,O,O,N,N,N
27764,5862,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27765,5862,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27766,5862,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27767,5862,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27768,5862,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27769,5862,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27770,5862,GT21 ,Anglais,EN,2014-09-01,2018-08-31,O,N,N,N,N,N
27771,5862,GT21 ,Anglais,EN,2018-09-01,2019-08-31,O,N,N,N,N,N
27772,5862,GT21 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,N,N,N
27773,5862,GT21 ,Néerlandais,NL,2014-09-01,2018-08-31,N,O,N,N,N,N
27774,5862,GT21 ,Néerlandais,NL,2018-09-01,2019-08-31,N,O,N,N,N,N
27775,5862,GT21 ,Néerlandais,NL,2019-09-01,9999-12-31,N,O,N,N,N,N
27776,5862,GT22 ,Anglais,EN,2014-09-01,2018-08-31,O,N,N,N,N,N
27777,5862,GT22 ,Anglais,EN,2018-09-01,2019-08-31,O,N,N,N,N,N
27778,5862,GT22 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,N,N,N
27779,5862,GT22 ,Néerlandais,NL,2014-09-01,2018-08-31,N,O,N,N,N,N
27780,5862,GT22 ,Néerlandais,NL,2018-09-01,2019-08-31,N,O,N,N,N,N
27781,5862,GT22 ,Néerlandais,NL,2019-09-01,9999-12-31,N,O,N,N,N,N
27782,5862,GT31 ,Anglais,EN,2014-09-01,2018-08-31,O,N,N,N,N,N
27783,5862,GT31 ,Anglais,EN,2018-09-01,2019-08-31,O,N,N,N,N,N
27784,5862,GT31 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,N,N,N
27785,5862,GT31 ,Néerlandais,NL,2014-09-01,2018-08-31,N,O,N,N,N,N
27786,5862,GT31 ,Néerlandais,NL,2018-09-01,2019-08-31,N,O,N,N,N,N
27787,5862,GT31 ,Néerlandais,NL,2019-09-01,9999-12-31,N,O,N,N,N,N
27788,5862,GT32 ,Anglais,EN,2014-09-01,2018-08-31,O,N,N,N,N,N
27789,5862,GT32 ,Anglais,EN,2018-09-01,2019-08-31,O,N,N,N,N,N
27790,5862,GT32 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,N,N,N
27791,5862,GT32 ,Néerlandais,NL,2014-09-01,2018-08-31,N,O,N,N,N,N
27792,5862,GT32 ,Néerlandais,NL,2018-09-01,2019-08-31,N,O,N,N,N,N
27793,5862,GT32 ,Néerlandais,NL,2019-09-01,9999-12-31,N,O,N,N,N,N
27794,5983,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27795,5983,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27796,5983,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27797,5983,GT21 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
27798,5983,GT21 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
27799,5983,GT22 ,Anglais,EN,2014-09-01,9999-12-31,N,O,N,N,N,N
27800,5983,GT22 ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
27801,95194,GT11C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27802,95194,GT11C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27803,95194,GT11D,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27804,95194,GT11D,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27805,95194,GT12C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27806,95194,GT12C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27807,95194,GT12S,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27808,95194,GT12S,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27809,95194,GT2D ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27810,95194,GT2D ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27811,95194,PC4  ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27812,95194,PC4  ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27813,95194,PC4  ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27814,95194,PC5  ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
27815,95194,PC5  ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
27816,95194,PC5  ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
27817,95194,PC6  ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
27818,95194,PC6  ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
27819,95194,PC6  ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
27820,95194,PQI24,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27821,95194,PQI24,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27822,95194,PQI24,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27823,95194,PQI3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27824,95194,PQI3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27825,95194,PQI3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27826,95194,PQI34,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27827,95194,PQI34,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27828,95194,PQI34,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27829,95194,PQI4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27830,95194,PQI4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27831,95194,PQI4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27832,95194,PQSC ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27833,95194,PQSC ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27834,95194,PQSC ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27835,95194,PQS1 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27836,95194,PQS1 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27837,95194,PQS1 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27838,95194,PQS2 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27839,95194,PQS2 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27840,95194,PQS2 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27841,95194,PQS3 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27842,95194,PQS3 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27843,95194,PQS3 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27844,95194,PQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
27845,95194,PQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
27846,95194,PQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
27847,95194,PQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27848,95194,PQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27849,95194,PQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27850,95194,PQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27851,95194,PQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27852,95194,PQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27853,95194,PQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27854,95194,PQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27855,95194,PQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27856,95194,PQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27857,95194,PQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27858,95194,PQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27859,95194,PQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27860,95194,PQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27861,95194,PQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27862,95194,PQ33B,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27863,95194,PQ33B,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27864,95194,PQ33B,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27865,95194,PQ33C,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27866,95194,PQ33C,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27867,95194,PQ33C,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27868,95194,TQC4 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27869,95194,TQC4 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27870,95194,TQC4 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27871,95194,TQC5 ,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
27872,95194,TQC5 ,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
27873,95194,TQC5 ,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
27874,95194,TQC6 ,Allemand,DE,2020-09-01,9999-12-31,O,N,N,O,N,N
27875,95194,TQC6 ,Anglais,EN,2020-09-01,9999-12-31,O,N,N,O,N,N
27876,95194,TQC6 ,Néerlandais,NL,2020-09-01,9999-12-31,O,N,N,O,N,N
27877,95194,TQ2CC,Allemand,DE,2019-09-01,9999-12-31,O,N,N,O,N,N
27878,95194,TQ2CC,Anglais,EN,2019-09-01,9999-12-31,O,N,N,O,N,N
27879,95194,TQ2CC,Néerlandais,NL,2019-09-01,9999-12-31,O,N,N,O,N,N
27880,95194,TQ21 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27881,95194,TQ21 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27882,95194,TQ21 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27883,95194,TQ22 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27884,95194,TQ22 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27885,95194,TQ22 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27886,95194,TQ22R,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27887,95194,TQ22R,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27888,95194,TQ22R,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27889,95194,TQ3C ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27890,95194,TQ3C ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27891,95194,TQ3C ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27892,95194,TQ31 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27893,95194,TQ31 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27894,95194,TQ31 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27895,95194,TQ32 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27896,95194,TQ32 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27897,95194,TQ32 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27898,95194,TQ33 ,Allemand,DE,2018-09-01,9999-12-31,O,N,N,N,N,N
27899,95194,TQ33 ,Anglais,EN,2018-09-01,9999-12-31,O,N,N,N,N,N
27900,95194,TQ33 ,Néerlandais,NL,2018-09-01,9999-12-31,O,N,N,N,N,N
27901,95264,GT11C,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
27902,95264,GT11C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
27903,95264,GT11D,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
27904,95264,GT11D,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
27905,95264,GT12C,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
27906,95264,GT12C,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
27907,95264,GT12S,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
27908,95264,GT12S,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
27909,95264,GT2D ,Anglais,EN,2014-09-01,9999-12-31,O,N,N,N,N,N
27910,95264,GT2D ,Néerlandais,NL,2014-09-01,9999-12-31,O,N,N,N,N,N
27911,95264,GT21 ,Anglais,EN,2014-09-01,2017-08-31,N,O,N,N,N,N
27912,95264,GT21 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
27913,95264,GT21 ,Néerlandais,NL,2014-09-01,2017-08-31,N,O,N,N,N,N
27914,95264,GT21 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
27915,95264,GT22 ,Anglais,EN,2014-09-01,2017-08-31,N,O,N,N,N,N
27916,95264,GT22 ,Anglais,EN,2017-09-01,9999-12-31,O,O,N,N,N,N
27917,95264,GT22 ,Néerlandais,NL,2014-09-01,2017-08-31,N,O,N,N,N,N
27918,95264,GT22 ,Néerlandais,NL,2017-09-01,9999-12-31,O,O,N,N,N,N
27919,95264,GT31 ,Allemand,DE,2014-09-01,9999-12-31,N,N,O,N,N,N
